State,CMS Certification Number (CCN)*,Provider Name,Address,City,Zip,Phone,Type of Ownership,Offers Nursing Care Services,Offers Physical Therapy Services,Offers Occupational Therapy Services,Offers Speech Pathology Services,Offers Medical Social Services,Offers Home Health Aide Services,Date Certified,Footnote
OH,369019,BUCKEYE HOME HEALTH CARE SERVICES LLC,1150 MORSE ROAD SUITE 207,COLUMBUS,43229,6143966886,Proprietary,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,8/6/13, 
OH,369020,COLUMBIA HOME HEALTH CARE INC,2658 WEST BROAD STREET,COLUMBUS,43204,6143080100,Proprietary,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,6/21/13, 
OH,369021,HILLS AT HOME  THE,10190 FAIRMOUNT ROAD,NEWBURY,44065,4403388220,Proprietary,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,8/14/13, 
OH,369025,UNIVERSAL MEDICAL STAFFING AGENCY LLC,3225 WEST BROAD STREET  SUITE B,COLUMBUS,43204,6142749092,Proprietary,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,8/15/13, 
OH,369026,PATHWAYS HOME HEALTH CARE LLC,152 GLENN HIGHWAY,CAMBRIDGE,43725,7404324208,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7/22/13, 
OH,369027,AXIS HOME HEALTHCARE INC,200 SOUTH MARKET STREET,WOOSTER,44691,3304394327,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7/18/13, 
OH,369028,"NOOR HOME HEALTH CARE, LLC",3280 MORSE ROAD SUITE 206,COLUMBUS,43231,6144414864,Proprietary,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,7/8/13, 
OH,369056,RELIABLE SKILLED CARE AND REHABILITATION LLC,7123 PEARL ROAD SUITE 210,MIDDLEBURG HEIGHTS,44130,4402538044,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,12/6/13, 
OH,369029,VANGUARD HOME HEALTH CARE INC,"3314 MORSE ROAD, SUITE 208",COLUMBUS,43231,6143769161,Proprietary,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,9/9/13, 
OH,369030,HARMONY HOME CARE,7515 PEARL ROAD  SUITE 103,MIDDLEBURG HEIGHTS,44130,4402436866,Proprietary,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,8/30/13, 
OH,369031,BETTER LIVING HOME HEALTH AND MEDICAL SUPPLIES,7610 READING ROAD,CINCINNATI,45237,5135591100,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5/24/13, 
OH,369032,LOVING CARE SERVICES,"8354 PRINCETON GLENDALE ROAD, SUITE 203",WEST CHESTER,45069,5134767879,Proprietary,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,8/15/13, 
OH,369033,PRIME HOME CARE LLC,"3454 OAK ALLEY COURT, SUITE 304",TOLEDO,43606,4195351414,Proprietary,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,7/9/13, 
OH,369034,PS HOME HEALTH CARE SERVICES INC,5979 EAST LIVINGSTON AVENUE SUITE 210,COLUMBUS,43232,6147595119,Proprietary,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,11/1/13, 
OH,369035,DREAMERS HOME HEALTH CARE LLC,5742 KATHY RUN LANE,COLUMBUS,43229,6148950267,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10/10/13, 
OH,369036,PERSONALIZED HEALTHCARE SERVICES LLC,"4663 EXECUTIVE DRIVE, SUITE 1",COLUMBUS,43220,6147541176,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9/27/13, 
OH,369037,VISION HOME HEALTH CARE LLC,3505 EAST LIVINGSTON AVENUE SUITE 1,COLUMBUS,43227,6143388100,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9/30/13, 
OH,369038,PATIENCE HOME HEALTHCARE SERVICE LLC THE,3225 WEST BROAD STREET SUITE E,COLUMBUS,43204,6148865466,Proprietary,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,11/21/13, 
OH,369039,SUPERIOR CARE SERVICES LLC,"2151 EAST DUBLIN-GRANVILLE ROAD, SUITE 208",COLUMBUS,43229,6145165272,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11/22/13, 
OH,369040,SMART HOME HEALTHCARE LLC,"4320 MAYFIELD ROAD, SUITE 109",SOUTH EUCLID,44121,2162737760,Proprietary,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,10/4/13, 
OH,369041,AMERICANS CHOICE HEALTHCARE SERVICES LLC,10921 REED HARTMAN HIGHWAY  SUITE 101,CINCINNATI,45242,5137913810,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8/26/13, 
OH,369042,"ADVANTAGE HOME HEALTH CARE, LLC",1150 MORSE ROAD SUITE 111,COLUMBUS,43229,6148065584,Proprietary,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,11/11/13, 
OH,369043,ADVANCED HOME HEALTHCARE SERVICES LLC,1925 EAST DUBLIN GRANVILLE ROAD STE 236,COLUMBUS,43299,6143968031,Proprietary,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,11/23/13, 
OH,369044,CARE PLUS HOME HEALTHCARE LLC,802 NORTH LIMESTONE STREET,SPRINGFIELD,45503,9373273907,Proprietary,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,12/5/13, 
OH,369045,CONSTANT CARE HOME HEALTH SERVICES LLC,4770 INDIANOLA AVENUE SUITE LL-W,COLUMBUS,43214,6146016202,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8/22/13, 
OH,369046,"LABELLE HOME HEALTH CARE SERVICES,LLC",5700 PEARL ROAD  SUITE 205,PARMA,44129,6143670881,Proprietary,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,6/10/13, 
OH,369047,AMUN HOME HEALTH CARE LLC,2346 INNIS ROAD,COLUMBUS,43224,6145966030,Proprietary,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1/10/14, 
OH,369048,CARIN HOME CARE INC,3171 CLEVELAND AVE,COLUMBUS,43224,6142619100,Proprietary,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1/10/14, 
OH,369049,GENERATION HOME HEALTH LLC,1435A WEST MAIN STREET,NEWARK,43055,7403444663,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,12/6/13, 
OH,369050,HEARTY HEARTS HOME HEALTH LLC,16141 PURITAS AVENUE SUITE B,CLEVELAND,44135,2168985533,Proprietary,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1/14/14, 
OH,369051,ANGELS CARE HOME HEALTH SERVICE LLC,"6515 EAST LIVINGSTON AVENUE, SUITE B-5",REYNOLDSBURG,43068,6143677724,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9/23/13, 
OH,369052,NOBLE HEALTH CARE,6 FEDERAL PLAZA CENTRAL SUITE 703,YOUNGSTOWN,44503,3307430200,Proprietary,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10/30/13, 
OH,369053,HERITAGE HHCARE LLC,1013 PORTAGE TRAIL 1,CUYAHOGA FALLS,44221,3309235859,Proprietary,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,11/6/13, 
OH,369054,UTOPIA HOME HEALTH AGENCY LLC,"6810 EAST MAIN STREET, SUITE 301",REYNOLDSBURG,43068,6148562066,Proprietary,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,10/25/13, 
OH,369055,CABELL HUNTINGTON HOSP HOME HEALTH-PROCTORVILLE,25-B LEON ALLEY,PROCTORVILLE,45669,7404511007,Private,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,12/8/13, 
OH,369057,"MERCY HOME HEALTH SERVICES, LLC","1150 MORSE ROAD, SUITE 316",COLUMBUS,43229,6143966610,Proprietary,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,11/22/13, 
OH,369058,VIZION ONE INC,4889 SINCLAIR ROAD SUITE 115,COLUMBUS,43229,6144367300,Proprietary,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,11/19/13, 
OH,369059,"ESSENTIAL CARE PARTNERS, LLC","700 MORSE ROAD, SUITE 101",COLUMBUS,43214,6144393034,Proprietary,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,2/13/14, 
OH,369060,"DEPENDABLE HOME HEALTH CARE, LLC","899 EAST BROAD ST, SUITE 325",COLUMBUS,43205,6143161144,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2/20/14, 
OH,369061,ACCESS SKILLED CARE LLC,1725 EAST THIRD STREET,DAYTON,45403,9378859991,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11/7/13, 
OH,369062,COMMUNITY BEHAVIORAL NURSING,3200 WEST MARKET STREET  111,FAIRLAWN,44333,3306069561,Proprietary,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1/7/14, 
OH,369063,ICARE HEALTH SERVICES LLC,6500 BUSCH BLVD SUITE 114,COLUMBUS,43229,6145960299,Proprietary,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2/10/14, 
OH,369064,FRANCISCAN HOMECARE SERVICES OF MIAMI VALLEY,8100 CLYO ROAD,CENTERVILLE,45458,9374330480,Religious Affiliations,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3/31/14, 
OH,369065,COMFORT HOME CARE,221 WEST MAIN STREET,WEST UNION,45693,9377793035,Proprietary,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,2/6/14, 
OH,369066,IMMACULATE HOME HEALTH CARE SERVICES LLC,6463 PROPRIETORS ROAD SUITE 1,WORTHINGTON,43085,6145691236,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3/26/14, 
OH,369067,ALFA HOME HEALTHCARE LLC,2586 TILLER LANE SUITE 2F,COLUMBUS,43231,6147940021,Proprietary,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,3/31/14, 
OH,369068,HORIZON HOME HEALTH CARE LLC,3035 WEST BROAD STREET SUITE 102,COLUMBUS,43204,6142792933,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3/6/14, 
OH,369069,ACCURATE NURSE STAFFING LLC,"4165 MONROE STREET, SUITE C",TOLEDO,43606,4194752424,Proprietary,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,12/12/13, 
OH,369070,FRANCISCAN HOMECARE SERVICES OF NORTHWEST OHIO,5942 RENAISSANCE PLACE SUITE A,TOLEDO,43623,5674550414,Religious Affiliations,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4/28/14, 
OH,369071,CHRISTIAN HOUSE HOME HEALTH,82 GARFIELD AVENUE,EAST PALESTINE,44413,3308860386,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3/20/14, 
OH,369072,COMPASSION HOME HEALTH CARE LLC,2151 EAST DUBLIN GRANVILLE ROAD  SUITE 214,COLUMBUS,43229,6142850995,Proprietary,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,3/25/14, 
OH,369073,CONFIDENTIAL HEALTH SERVICES LLC,"6555 BUSCH BLVD, SUITE 230",COLUMBUS,43229,6145599949,Proprietary,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,4/8/14, 
OH,369074,HERITAGE HOME HEALTH CARE AGENCY OF CLEVELAND HEIG,2490 LEE BOULEVARD STE 314,CLEVELAND,44118,2163719526,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6/24/13, 
OH,369075,YOUR CHOICE HOME HEALTH SERVICES INC,831 N TRIMBLE ROAD,MANSFIELD,44906,4197565800,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3/24/14, 
OH,369076,NEW GENERATION HEALTH SERVICES LLC,6161 BUSCH BLVD  SUITE 80,COLUMBUS,43229,6143409600,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4/21/14, 
OH,369077,NORTHEAST HOME HEALTH SERVICES,"20600 CHAGRIN BLVD, SUITE 415",SHAKER HEIGHTS,44122,6148392000,Proprietary,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,4/24/14, 
OH,369078,NINA'S HOME HEALTH CARE INC,"129 14TH STREET NE, SUITE D",CANTON,44714,6143145416,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3/14/14, 
OH,369079,INCREASED BEHAVIOR ALTERNATIVES SUPPORT SERVICES,4889 SINCLAIR ROAD  SUITE 107,COLUMBUS,43229,6144309590,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11/1/13, 
OH,369080,MAXIM HEALTHCARE SERVICES INC,220 NORTH PLAZA BLVD,CHILLICOTHE,45601,7407724100,Proprietary,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,3/21/14, 
OH,369081,SANCTUARY HOME HEALTH CARE LLC,4770 INDIANOLA AVENUE SUITE 220,COLUMBUS,43214,6143966191,Proprietary,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,6/4/14, 
OH,369082,RITECHOICE HEALTHCARE SERVICES LLC,1338 WEST 4TH STREET,MANSFIELD,44906,4194698900,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6/16/14, 
OH,369083,CARE AT HOME BY GREEN HILLS LLC,6557 US HIGHWAY 68 S WELLNESS CLINIC,WEST LIBERTY,43357,9374655065,Religious Affiliations,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6/2/14, 
OH,369084,LIFELINE HOMECARE SERVICES LLC,"5979 EAST LIVINGSTON AVENUE, SUITE 201",COLUMBUS,43232,6147518870,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7/15/14, 
OH,369085,HERITAGE HOME HEALTHCARE OF STARK & PORTAGE COUNTI,4801 MUNSON STREET NW,CANTON,44718,8553264790,Proprietary,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,8/13/14, 
OH,369086,ALTENHEIM HOME HEALTH CARE,18627 SHURMER ROAD,STRONGSVILLE,44136,4402383361,Other,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8/12/14, 
OH,369087,COMFORT AND CARE HOME HEALTH AGENCY INC,742 WAYCROSS ROAD,CINCINNATI,45240,5132755834,Proprietary,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,8/12/14, 
OH,369088,FAIRFIELD HOME HEALTH AGENCY INC,"3152 LIGHTHOUSE DRIVE, UNIT D-2",FAIRFIELD,45014,5139420304,Proprietary,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,8/27/14, 
OH,369090,CHELSEA HEALTH CARE LLC,5300 EAST MAIN STREET SUITE 208,WHITEHALL,43213,6143530583,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9/3/14, 
OH,369091,BETTER LIVING HOME HEALTH CARE SERVICES,2021 EAST DUBLIN GRANVILLE ROAD STE 275,COLUMBUS,43229,6147959293,Proprietary,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,9/19/14, 
OK,377652,"LORETTA'S HOME HEALTH CARE, INC","10400 VINEYARD BLVD, SUITE G101",OKLAHOMA CITY,73120,4059482770,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,12/18/02, 
OK,377653,"PERSONAL TOUCH HOME HEALTH, INC",230 E MISSOURI,WALTERS,73572,5808753702,Proprietary,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,12/27/02, 
OK,377654,"MILLENNIUM HOME HEALTH CARE, INC",12129 E SKELLY DRIVE,TULSA,74128,9184936555,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,12/17/02, 
OK,377657,AT HOME IN OKLAHOMA,700 MISSION LANE,OKMULGEE,74447,9189510521,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4/25/03, 
OK,377658,"INTERIM HEALTHCARE OF OKLAHOMA CITY, INC","3613 NW 56TH STREET, SUITE 385",OKLAHOMA CITY,73112,4058483555,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5/15/03, 
OK,377659,"SOUTHWESTERN HOME HEALTH, INC",15 NE 20TH STREET,LAWTON,73507,5802487060,Proprietary,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,8/14/03, 
OK,377660,ASPIRE HOME CARE & HOSPICE II,103 N BROADWAY,WALTERS,73572,8775277473,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8/7/03, 
OK,377661,HEALTHBACK OF IDABEL,1102 SE WASHINGTON STREET,IDABEL,74745,5802866541,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11/14/03, 
OK,377662,ACCESS HEALTH TEAM,200  WEST GENTRY,CHECOTAH,74426,9184734093,Proprietary,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,12/3/03, 
OK,377663,"HEALTHCARE INNOVATIONS IN-HOME SERVICES V, LLC","4300 HIGHLINE BLVD, SUITE F 200",OKLAHOMA CITY,73108,4059499984,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,12/30/03, 
OK,377664,LIFESPRING HOME HEALTH,2411 SPRINGER DRIVE,NORMAN,73069,4053294545,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2/3/04, 
OK,377665,GENTLE SHEPHERD HOME HEALTH CARE,1625 GREENBRIAR PLACE,OKLAHOMA CITY,73159,4056918600,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2/19/04, 
OK,377666,BROOKDALE HOME HEALTH OKC,"416 W 15TH STREET, BLDG 500 SUITE C",EDMOND,73013,4053414361,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3/10/04, 
OK,377667,ASPIRE HOME CARE III,112 SOUTH BROADWAY,HUGO,74743,5129857090,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4/2/04, 
OK,377668,UNIVERSAL HEALTHCARE,114 NW 6TH STREET,OKLAHOMA CITY,73102,4052720700,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4/23/04, 
OK,377669,VICTORY HOME HEALTH & HOSPICE,"104 THOMA, SUITE 1",ELGIN,73538,5804926166,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5/19/04, 
OK,377670,"MAYS HOUSECALL HOME HEALTH OF ADA, LLC",13817 CR 3520,ADA,74820,5804363322,Proprietary,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,6/28/04, 
OK,377671,ADVANTAGE HOME HEALTH & HOSPICE L L C,20775 292ND STREET,POTEAU,74953,9186470653,Proprietary,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,8/6/04, 
OK,377673,"FAMILY CARE HOME HEALTH, INC","4005 NW EXPRESSWAY, SUITE 605",OKLAHOMA CITY,73116,4058425656,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8/10/04, 
OK,377674,CARE PLUS HOME HEALTH CARE INC,"8030 S MEMORIAL DR, STE D-1",TULSA,74133,9182949760,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8/19/04, 
OK,377675,ABIDING HOME HEALTH OF OKLAHOMA CITY,5929 N MAY AVE STE #204,OKLAHOMA CITY,73112,4056072302,Other,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8/27/04, 
OK,377676,CARTER HEALTHCARE AND HOSPICE,"217 N COMMERCE, SUITE G",ARDMORE,73401,4059477700,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8/26/04, 
OK,377677,"SOONER HEALTH SERVICES, INC","921 W 11TH STREET, SUITE 1",SULPHUR,73086,5806226680,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10/1/04, 
OK,377678,"IDEAL HOME CARE, LP",2417 CHICKASAW BLVD,ARDMORE,73401,5802262323,Proprietary,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10/1/04, 
OK,377679,"HEALTHBACK HOME HEALTH OF NORMAN, INC","800 WEST ROCK CREEK ROAD, SUITE 103-A",NORMAN,73069,4059426683,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9/30/04, 
OK,377682,"MASHOVIN HOME HEALTH CARE, INC",12131 E SKELLY DRIVE,TULSA,74128,9182453337,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,12/30/04, 
OK,377683,"COMPANION HOME HEALTH, LLC",1310 E OKLAHOMA AVENUE,GUTHRIE,73044,4052823402,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1/6/05, 
OK,377684,HEALTHBACK HOME HEALTH OF O K C,16201 N MAY AVE,EDMOND,73013,4058428201,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4/7/05, 
OK,377717,"PHOENIX HOME HEALTH AGENCY, L L C",2526 NORTH MIDWEST BOULEVARD,SPENCER,73084,4057021515,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1/31/08, 
OK,377716,"UNITED PARTNERS HEALTHCARE, INC",1508 EAST MAIN,STIGLER,74462,9189672593,Other,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1/17/08, 
OK,377696,"CARING HOME HEALTH AGENCY, INC",12005 NORTH VIRGINIA AVENUE,OKLAHOMA CITY,73120,4059369700,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7/20/06, 
OK,377686,"AGAPE HEALTH CARE SERVICES, INC","8523 EAST 11TH STREET, SUITE B",TULSA,74112,9182458000,Proprietary,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,5/12/05, 
OK,377688,EXPRESS HOME HELP,615 24TH AVE SW,NORMAN,73069,4057227171,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7/14/05, 
OK,377689,VIALIFE HOME HEALTH CARE,600 SOUTHEAST 49TH STREET,PRYOR,74361,9188249600,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8/10/05, 
OK,377690,ROSS HEALTH CARE SERVICES OF SOUTHWEST OKLAHOMA,328 S 29TH,CHICKASHA,73018,4052240012,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7/21/05, 
OK,377691,"MAYS HOUSECALL HOME HEALTH OF TULSA, LLC","1312 SOUTH GARNETT, SUITE A",TULSA,74128,9184370620,Proprietary,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,7/20/05, 
OK,377692,"NORTHWEST HOME HEALTH, INC","4200 PERIMETER CENTER, SUITE 130",OKLAHOMA CITY,73112,4059428869,Proprietary,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,8/10/05, 
OK,377694,ONE HEALTH,1624 WEST OKMULGEE STREET,MUSKOGEE,74401,9186824194,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6/21/06, 
OK,377695,"ALLWOOD HOME HEALTH, LLC",5147 S GARNETT,TULSA,74146,9183924016,Proprietary,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,6/23/06, 
OK,377697,"GOOD JOURNEY HOME HEALTH & HOSPICE, L L C",208 EAST BROADWAY,ALLEN,74825,5808572125,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8/24/06, 
OK,377698,"BEST HOME HEALTH CARE, INC.",912 EAST 1ST,CHANDLER,74834,4052580035,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8/29/06, 
OK,377699,CYPRESS HOME CARE,2816 EAST JACKSON STREET - SUITE B,HUGO,74743,5803179333,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9/28/06, 
OK,377700,"ONHL MEDICAL HOME HEALTH SERVICES, LLC",124 E BROADWAY,DRUMRIGHT,74030,9183529220,Proprietary,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10/3/06, 
OK,377701,LIFESPRING EDMOND HOME HEALTH,424 EAST 2ND STREET,EDMOND,73034,4057356122,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10/3/06, 
OK,377702,"SHEPHERD HOME HEALTH AND HOSPICE, LLC",525 SOUTH 30TH,CLINTON,73601,5803231580,Private,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10/25/06, 
OK,377703,"PETERS AGENCY HOME HEALTH SERVICES, L L C",926 E CHEROKEE,SALLISAW,74955,9187907555,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,12/14/06, 
OK,377715,"AHNI HEALTH SERVICES, INC",119 SOUTHWEST MAIN,KEOTA,74941,9189663322,Proprietary,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1/17/08, 
OK,377704,COMPLETE HOME HEALTH OF TISHOMINGO LLC,315 NORTH WESTERN AVE,TISHOMINGO,73460,5803719300,Proprietary,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,12/12/06, 
OK,377705,"PRIME HOME HEALTH CARE, INC","1900 N MACARTHUR BLVD, SUITE 116",OKLAHOMA CITY,73127,4056013826,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1/9/07, 
OK,377706,"PREMIER HOME HEALTH CARE, INC",1016 EAST SHAWNTEL SMITH BOULEVARD,MULDROW,74948,9184271900,Proprietary,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,2/28/07, 
OK,377708,"FAITH HOME CARE SERVICES, LLC",2524 EAST 71ST STREET,TULSA,74136,9186214454,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4/16/07, 
OK,377709,"FRONTLINE HOME HEALTH, INC","1900 N MACARTHUR BLVD, SUITE 101",OKLAHOMA CITY,73127,4055250118,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4/27/07, 
OK,377710,CORNERSTONE HOME HEALTH INC,3701 NORTH MERIDIAN AVE,OKLAHOMA CITY,73112,4053545454,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4/25/07, 
OK,377711,ACCOLADE HOME CARE,1007 NE 4TH STREET,GUYMON,73942,5803380186,Proprietary,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,8/11/07, 
OK,377712,"OUTREACH HOME SERVICES, L L C",2303 S YORK STREET,MUSKOGEE,74403,9186826400,Proprietary,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,9/28/07, 
OK,377713,HCIPS IN-HOME SERVICES OF SALLISAW,103 N WALNUT STREET,SALLISAW,74955,9182350536,Proprietary,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,12/14/07, 
OK,377714,ROSS HEALTH CARE SERVICES OF NORTHERN OKLAHOMA,427 E CHEROKEE AVE,ENID,73701,5802133334,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,12/15/07, 
OK,377770,"KAL HOME HEALTH, INC",101 NORTH POCOLA BLVD,POCOLA,74902,9184366179,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9/16/13, 
OK,377771,"ARBUCKLE HOME HEALTH, INC",1200 WEST 2ND STREET,SULPHUR,73086,5806225529,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,9/26/13, 
OK,377772,"PLATINUM HEALTHCARE, INC",1304 NW 7TH STREET,STIGLER,74462,9189679313,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11/5/13, 
OK,377773,ALLY HOME HEALTH LLC,212 WEST MAIN STREET,BINGER,73009,4056562203,Proprietary,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,1/23/14, 
OK,377774,HARMONY HOME CARE II,255 SOUTH CASTLE ROCK,MUSTANG,73064,4053768881,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6/19/14, 
